James Charlesworth,placeName,"Berthelsdorf",mlpla000026
James Charlesworth,placeName,"Yorkshire",http://www.wikidata.org/entity/Q163
James Charlesworth,placeName,"Ockbrook",http://dbpedia.org/resource/Ockbrook
James Charlesworth,placeName,"Duckenfield",mlpla000035
James Charlesworth,name,"concerns",
James Charlesworth,name,"Grace",
James Charlesworth,placeName,"England",#mlpla000072
James Charlesworth,name,"wish'd",
James Charlesworth,name,"desire",
James Charlesworth,name,"Meetings of the Parish",
James Charlesworth,name,"esteem",
James Charlesworth,name,"Gen Synods",
James Charlesworth,placeName,"Marienborn",#mlpla000057
James Charlesworth,name,"Suffrings",
James Charlesworth,name,"warmth of heart",
James Charlesworth,name,"Blessing",
James Charlesworth,name,"apprehensions",
James Charlesworth,name,"hurtful",
James Charlesworth,name,"hopes",
James Charlesworth,name,"inward Grief",
James Charlesworth,name,"concern",
James Charlesworth,name,"concern",
James Charlesworth,name,"pain",
James Charlesworth,name,"apprehensions",
James Charlesworth,name,"his going home of wch he spoke frequent ly with desire.",
James Charlesworth,name,"desire",
James Charlesworth,name,"earnestly",
James Charlesworth,name,"Dr",
James Charlesworth,name,"happily",
James Charlesworth,name,"pain",
James Charlesworth,name,"paternal heart",
James Charlesworth,name,"tender",
James Charlesworth,name,"loving",
James Charlesworth,name,"hope",
James Charlesworth,name,"hopes",
James Charlesworth,name,"gracious",
James Charlesworth,name,"Joy",
James Charlesworth,name,"pain",
James Charlesworth,name,"tender loving & Paternal manner",
James Charlesworth,name,"ardently",
James Charlesworth,name,"happy",
James Charlesworth,name,"longing",
James Charlesworth,name,"ardent",
James Charlesworth,name,"Longing",
James Charlesworth,name,"Tears",
James Charlesworth,name,"enamour'd",
James Charlesworth,name,"dr",
James Charlesworth,name,"comfortable",
James Charlesworth,name,"disappointed",
James Charlesworth,name,"earnest manner",
James Charlesworth,name,"pain",
James Charlesworth,name,"his Desire to his dr Lord, to take him to himself",
James Charlesworth,name,"Desire",
James Charlesworth,name,"dr",
James Charlesworth,name,"complaining",
James Charlesworth,name,"happy",
James Charlesworth,name,"Blessing",
James Charlesworth,name,"blessed",
James Charlesworth,name,"very happy Sensation",
James Charlesworth,name,"our dr  Lord's presence was felt",
James Charlesworth,name,"dr",
James Charlesworth,name,"Tears",
James Charlesworth,name,"He has finish'd his course in a very blessed manner in the 49th year of his Age",
James Charlesworth,name,"very blessed manner",
Subject,Type,Value,Attribute
Elizabeth Claggett,persName,"Elizt Claggett",#mlper000228
Elizabeth Claggett,name,"blessed",
Elizabeth Claggett,name,"grace",
Elizabeth Claggett,name,"meetings",
Elizabeth Claggett,name,"blessings",
Elizabeth Claggett,name,"enjoyed",
Elizabeth Claggett,name,"shyness",
Elizabeth Claggett,name,"humiliation",
Elizabeth Claggett,name,"so loving",
Elizabeth Claggett,name,"gratitude",
Elizabeth Claggett,name,"love",
Elizabeth Claggett,name,"thankfulness",
Elizabeth Claggett,name,"love",
Elizabeth Claggett,name,"thank",
Elizabeth Claggett,name,"love",
Elizabeth Claggett,name,"thank",
Elizabeth Claggett,name,"desired",
Elizabeth Claggett,name,"kiss",
Elizabeth Claggett,name,"great pleasure",
Elizabeth Claggett,name,"Serenity",
Elizabeth Claggett,name,"happiness",
Elizabeth Claggett,name,"of her heart",
Elizabeth Claggett,name,"great pains",
Elizabeth Claggett,name,"pleasant",
Elizabeth Claggett,name,"very disagreeable",
Elizabeth Claggett,name,"ardent",
Elizabeth Claggett,name,"wish",
Elizabeth Claggett,name,"to be dissolved and with our Savr  came happily to pass",
Elizabeth Claggett,name,"happily",
Elizabeth Claggett,name,"sensible feeling",
Elizabeth Claggett,name,"blessing",
Elizabeth Claggett,name,"born in Yorkshire",
Elizabeth Claggett,placeName,"Yorkshire",#mlpla000084
Elizabeth Claggett,name,"fetch'd me to London",
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,name,"Grace",
Elizabeth Claggett,name,"so terrified",
Elizabeth Claggett,placeName,"Yorkshire",#mlpla000084
Elizabeth Claggett,name,"many Tears",
Elizabeth Claggett,name,"never satisfied",
Elizabeth Claggett,name,"Sacrament in the Church of England",
Elizabeth Claggett,name,"I returnd back to London",
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,name,"strongly took hold of my Heart",
Elizabeth Claggett,name,"I had never heard of any ones being awakend nor did I know there was such a Thing; so I concluded there was not another such vile wretch existing as my self.",
Elizabeth Claggett,name,"vile wretch",
Elizabeth Claggett,name,"I often fell prostrate on the Floor & with Floods of Tears, lamented my wretched state; some-Times I had a Glimmering of hope; these words often aleviated my distress "perfect Love casts out Fear, for Fear hath Tor- ment, to which my heart answerd "Yes Lord, that Fear hath Torment I know very well, if there be a Love which casts it out, bestow it upon me.",
Elizabeth Claggett,name,"Floods of Tears",
Elizabeth Claggett,name,"lamented",
Elizabeth Claggett,name,"wretched",
Elizabeth Claggett,name,"hope",
Elizabeth Claggett,name,"distress",
Elizabeth Claggett,name,"Love",
Elizabeth Claggett,name,"Fear",
Elizabeth Claggett,name,"Fear",
Elizabeth Claggett,name,"Tor- ment",
Elizabeth Claggett,name,"Fear",
Elizabeth Claggett,name,"Torment",
Elizabeth Claggett,name,"Love",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"Sinful Nature",
Elizabeth Claggett,placeName,"St Lawrances Church",#mlpla000359
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"Service",
Elizabeth Claggett,name,"dubious",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"I was quite stund & thus I went directly out of the Church home, & then to my chamber, where I fell prostrate, & silently pourd forth Streams of Tears. I went on in a disconsolate Solitary way conversing but little with any one",
Elizabeth Claggett,name,"stund",
Elizabeth Claggett,name,"Streams of Tears",
Elizabeth Claggett,name,"disconsolate",
Elizabeth Claggett,name,"Solitary",
Elizabeth Claggett,name,"Consolation",
Elizabeth Claggett,name,"Passion Week",
Elizabeth Claggett,name,"enjoid",
Elizabeth Claggett,name,"serenity of mind",
Elizabeth Claggett,name,"wearied",
Elizabeth Claggett,name,"Grace",
Elizabeth Claggett,name,"Mercy",
Elizabeth Claggett,name,"hopeing",
Elizabeth Claggett,name,"desire",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"Scruples",
Elizabeth Claggett,name,"stillness",
Elizabeth Claggett,name,"composure",
Elizabeth Claggett,name,"enjoyd",
Elizabeth Claggett,name,"Easter",
Elizabeth Claggett,name,"calm bowedness of Heart",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,name,"awe",
Elizabeth Claggett,name,"trembled greatly",
Elizabeth Claggett,name,"Love, Peace & Joy",
Elizabeth Claggett,name,"so chearful",
Elizabeth Claggett,name,"lightsome",
Elizabeth Claggett,name,"happy",
Elizabeth Claggett,name,"not very agre- able",
Elizabeth Claggett,name,"so passionate",
Elizabeth Claggett,name,"loved",
Elizabeth Claggett,name,"long'd",
Elizabeth Claggett,name,"Heart was in such a desolveing condition",
Elizabeth Claggett,name,"Tears",
Elizabeth Claggett,name,"Wept",
Elizabeth Claggett,name,"Heart would be singing",
Elizabeth Claggett,name,"Times of Hea- viness",
Elizabeth Claggett,name,"doubting",
Elizabeth Claggett,name,"relief",
Elizabeth Claggett,name,"desire",
Elizabeth Claggett,persName,"Whitefield",#mlper000366
Elizabeth Claggett,placeName,"England",#mlpla000072
Elizabeth Claggett,name,"great Reluctance",
Elizabeth Claggett,placeName,"Broadoaks in Essex",#mlpla000118
Elizabeth Claggett,name,"our Savr presented himself to my Heart in his bleeding Wounded Form, & brought me into such a converse with his own dear person, as I had never known before, then it was that my heart went over to Him,",
Elizabeth Claggett,name,"heart went over to Him",
Elizabeth Claggett,name,"pleasing",
Elizabeth Claggett,name,"blest",
Elizabeth Claggett,name,"Comfort",
Elizabeth Claggett,name,"Consolation",
Elizabeth Claggett,name,"bitter",
Elizabeth Claggett,name,"Passion",
Elizabeth Claggett,name,"rejoicd",
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,name,"Grace",
Elizabeth Claggett,placeName,"Lambs-Inn",#mlpla000048
Elizabeth Claggett,name,"I returnd to London",
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,name,"what we felt at that time I suppose will by no Body be forgot who was there till beyond the Grave",
Elizabeth Claggett,name,"I was rec'd (viz)",
Elizabeth Claggett,name,"Sacrament",
Elizabeth Claggett,placeName,"London",#mlpla000054
Elizabeth Claggett,name,"I was sent by the Congn  into Yorkshire",
Elizabeth Claggett,placeName,"Yorkshire",#mlpla000054
Elizabeth Claggett,name,"blest",
Elizabeth Claggett,name,"blessing",
Elizabeth Claggett,persName,"Mammagen",#mlper000213
Elizabeth Claggett,persName,"Anna Johanna",#mlper000341
Elizabeth Claggett,placeName,"Germany",#mlpla000139
Elizabeth Claggett,name,"satisfac tion of my Heart",
Elizabeth Claggett,name,"satisfied",
Elizabeth Claggett,name,"friendly",
Elizabeth Claggett,name,"cheard",
Elizabeth Claggett,name,"absolation",
Elizabeth Claggett,name,"comforted",
Elizabeth Claggett,name,"contented Heart",
Elizabeth Claggett,name,"wish'd",
Elizabeth Claggett,name,"desirious",
Elizabeth Claggett,placeName,"little-moor",#mlpla000052
Elizabeth Claggett,name,"hopeing",
Elizabeth Claggett,persName,"dear Mammagen",#mlper000213
Elizabeth Claggett,name,"not quite satisfied",
Elizabeth Claggett,name,"most loving & kind manner",
Elizabeth Claggett,name,"like",
Elizabeth Claggett,placeName,"Duckenfield",#mlpla000035
Elizabeth Claggett,name,"heart was never easey",
Elizabeth Claggett,name,"blessed",
Elizabeth Claggett,name,"I arrived there",
Elizabeth Claggett,placeName,"there",#mlpla000035
Elizabeth Claggett,placeName,"Lambs-Hill",#mlpla000048
Elizabeth Claggett,name,"chearful & contented",
Elizabeth Claggett,name,"Thanks",
Elizabeth Claggett,name,"compasion",
Elizabeth Claggett,name,"kindness",
Elizabeth Claggett,persName,"Elizabeth Clagett",#mlper000228
Elizabeth Claggett,name,"happily",
Elizabeth Claggett,name,"regretted",
Elizabeth Claggett,name,"comfort",
Elizabeth Claggett,name,"blessed",
Elizabeth Claggett,name,"affectionate",
Elizabeth Claggett,name,"concern",
Elizabeth Claggett,name,"painful Circumstances",
Elizabeth Claggett,name,"happy",
Elizabeth Claggett,name,"esteem'd",
Elizabeth Claggett,name,"consolatory",
Elizabeth Claggett,name,"beloved",
Elizabeth Claggett,name,"beloved",
Elizabeth Claggett,name,"enjoy'd",
Elizabeth Claggett,name,"Sabattic season",
Elizabeth Claggett,name,"Grace",
Elizabeth Claggett,name,"rejoicing",
Elizabeth Claggett,name,"charmd",
Elizabeth Claggett,name,"captivated",
Elizabeth Claggett,name,"happy condition",
Elizabeth Claggett,name,"happy",
Elizabeth Claggett,name,"humiliation",
Elizabeth Claggett,name,"high Spirit",
Elizabeth Claggett,name,"Grace",
Elizabeth Claggett,name,"spirit",
Elizabeth Claggett,name,"regret",
Elizabeth Claggett,name,"untir'd",
Elizabeth Claggett,name,"hurtful",
Elizabeth Claggett,name,"Joyful",
Elizabeth Claggett,name,"Love",
Elizabeth Claggett,name,"comfort",
Elizabeth Claggett,name,"amaz'd",
Elizabeth Claggett,name,"Guilt",
Elizabeth Claggett,name,"serious",
Elizabeth Claggett,name,"Childlike",
Elizabeth Claggett,name,"trust",
Elizabeth Claggett,name,"hearty",
Elizabeth Claggett,name,"Sympathize",
Elizabeth Claggett,name,"deep recesses of those Hearts",
Elizabeth Claggett,name,"pleasure",
Elizabeth Claggett,name,"lively spirit",
Elizabeth Claggett,name,"happily",
Elizabeth Claggett,name,"admiration",
Elizabeth Claggett,name,"humiliation",
Elizabeth Claggett,name,"gratitude",
Elizabeth Claggett,name,"Love",
Elizabeth Claggett,name,"thankfulness",
Elizabeth Claggett,name,"love",
Elizabeth Claggett,name,"thank",
Elizabeth Claggett,name,"love",
Elizabeth Claggett,name,"thank",
Elizabeth Claggett,name,"tenderly",
Elizabeth Claggett,name,"warmest kisses",
Elizabeth Claggett,name,"earnestly",
Elizabeth Claggett,name,"happy",
Elizabeth Claggett,name,"Blessedly",
Elizabeth Claggett,name,"Blessing",
Subject,Type,Value,Attribute
Elizabeth Clark,name,"baptiz'd",
Elizabeth Clark,persName,"Mr Ingham",#mlper000536
Elizabeth Clark,placeName,"yorkshire",mlpla000084
Elizabeth Clark,name,"Communion",
Elizabeth Clark,placeName,"fullneck",#mlpla000003
Elizabeth Clark,name,"Soceity meetings",
Subject,Type,Value,Attribute
Hannah Clark,persName,"Hannah Clarl",#mlper000231
Hannah Clark,name,"born in Northowrm near Hallifax, Decber 1727",
Hannah Clark,placeName,"Northowrm near Hallifax",#mlpla000119
Hannah Clark,name,"received into the Socity at Hallfax by Br Horn",
Hannah Clark,placeName,"Hallfax",#mlpla000091
Hannah Clark,persName,"Br Horn",#mlper000704
Hannah Clark,name,"in ye year 48 She came to Live at Cloketon EOconemy",
Hannah Clark,placeName,"Cloketon",#mlpla000097
Hannah Clark,name,"in the year 50. She remov'd to with the rest of the Srs to Tyrselhal",
Hannah Clark,name,"She got a gret Longing and desier to be recived into the Congregation, which was granted to her janr ye 12. 1752",
Hannah Clark,placeName,"pudsey Town",#mlpla000090
Hannah Clark,name,"ye 4th of Nov. in the same year She was Confirmd",
Hannah Clark,name,"Decber ye 6th She pertook of the holy Sacrament, for the first time",
Hannah Clark,placeName,"Pudsey",#mlpla000090
Subject,Type,Value,Attribute
Esther Clerk,persName,"Esther Cleake",#mlper000233
Esther Clerk,name,"on the 27th of May 1791 at Fulneck enterd into the joy of her Lord In the 76th Year of her age",
Esther Clerk,placeName,"Fulneck",#mlpla000003
Esther Clerk,name,"I was Born at Kirton in Lincolnshire, July 8th 1715f",
Esther Clerk,placeName,"Kirton in Lincolnshire",#mlpla000123
Subject,Type,Value,Attribute
Elizabeth Coffin,persName,"Sr Elizth Coffin",#mlper000234
Elizabeth Coffin,name,"born near at Ellesmere, on the borders of Wales, A.D. 1777",
Elizabeth Coffin,placeName,"Ellesmere, on the borders of Wales",#mlpla000124
Elizabeth Coffin,name,"some particular sentence in the morning prayer come home to her heart with such power",
Elizabeth Coffin,name,"love",
Elizabeth Coffin,name,"interest",
Elizabeth Coffin,name,"faith",
Elizabeth Coffin,name,"happy",
Elizabeth Coffin,name,"gloom",
Elizabeth Coffin,name,"bitterness",
Elizabeth Coffin,name,"comforts",
Elizabeth Coffin,placeName,"London",#mlpla000054
Elizabeth Coffin,placeName,"Bristol",http://www.wikidata.org/entity/Q23154
Elizabeth Coffin,placeName,"Bristol",#mlpla000030
Elizabeth Coffin,placeName,"Fulneck",#mlpla000003
Elizabeth Coffin,placeName,"Fulneck Srs House",#mlpla000271
Elizabeth Coffin,placeName,"Fulneck",#mlpla000003
Elizabeth Coffin,name,"sympa- thisingly",
Elizabeth Coffin,name,"cheerfully",
Elizabeth Coffin,name,"great shame",
Elizabeth Coffin,name,"ungrateful",
Elizabeth Coffin,name,"suffering",
Elizabeth Coffin,name,"pain",
Elizabeth Coffin,name,"enjoyment",
Elizabeth Coffin,name,"please",
Elizabeth Coffin,name,"no fear",
Elizabeth Coffin,name,"faith",
Elizabeth Coffin,name,"trouble",
Elizabeth Coffin,name,"trust",
Elizabeth Coffin,name,"pain",
Elizabeth Coffin,name,"grateful",
Elizabeth Coffin,name,"surprised",
Elizabeth Coffin,name,"love",
Elizabeth Coffin,name,"surprised",
Elizabeth Coffin,name,"apprehension",
Elizabeth Coffin,name,"confidence",
Elizabeth Coffin,name,"regretted",
Elizabeth Coffin,name,"much wishing",
Elizabeth Coffin,name,"wished",
Elizabeth Coffin,name,"H. Comn",
Elizabeth Coffin,name,"doubtfull",
Elizabeth Coffin,name,"rest",
Elizabeth Coffin,name,"blessing",
Elizabeth Coffin,persName,"Br Okely",#mlper000703
Elizabeth Coffin,name,"fervent",
Elizabeth Coffin,name,"enjoyment",
Elizabeth Coffin,name,"benefit",
Elizabeth Coffin,name,"the hour of her departure came",
Elizabeth Coffin,name,"gently",
Elizabeth Coffin,name,"faith",
Elizabeth Coffin,name,"tranquil",
Elizabeth Coffin,name,"happy",
Elizabeth Coffin,name,"confidence",
Elizabeth Coffin,name,"faithful",
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
John Darnbrook,persName,"John Darnbrook",http://moravianlives.bucknell.edu/data/personography.html#mlper000549
John Darnbrook,name,"born at Moreley in the Parish of Battley",
John Darnbrook,placeName,"Moreley in the Parish of Battley",#mlpla000180
John Darnbrook,persName,"Mr Ingham",http://moravianlives.bucknell.edu/data/personography.html#mlper000536
John Darnbrook,persName,"Mr Whitfield's",#mlper000366
John Darnbrook,name,"Sufferings",
John Darnbrook,name,"Concern",
John Darnbrook,name,"struck me",
John Darnbrook,name,"One Day, when I was at Work by myself in the Field, a sudden thought came into my Mind that I must once die & appear before God to give an Account of my Life & I thought, if I died in that Condition, I certainly must go to Hell. I immediately left of my Work & went a kneeled down under a Tree & prayed to God to forgive me. This was the first Time. I ever prayed, except such as the Lords Prayer & others learned out of Books.",
John Darnbrook,name,"forgive",
John Darnbrook,name,"despised",
John Darnbrook,name,"praised",
John Darnbrook,name,"very proud",
John Darnbrook,name,"no Peace to my Heart",
John Darnbrook,name,"displeased",
John Darnbrook,name,"miserable Course",
John Darnbrook,name,"Easter",
John Darnbrook,name,"no liking",
John Darnbrook,persName,"La Trobe",#mlper000687
John Darnbrook,name,"great Astonishment",
John Darnbrook,name,"Ser- mon",
John Darnbrook,name,"Sufferings",
John Darnbrook,name,"wrought much on my Mind",
John Darnbrook,name,"so overcome",
John Darnbrook,name,"great Love",
John Darnbrook,name,"he soon after went from Fulneck",
John Darnbrook,placeName,"Fulneck",#mlpla000003
John Darnbrook,name,"received into the Society",
John Darnbrook,name,"Preachings",
John Darnbrook,name,"so affected",
John Darnbrook,placeName,"Tong",#mlper000687
John Darnbrook,name,"wept",
John Darnbrook,name,"enjoy",
John Darnbrook,placeName,"London",#mlpla000054
John Darnbrook,placeName,"Moreley",#mlpla000180
John Darnbrook,persName,"John Holstead",#mlper000695
John Darnbrook,placeName,"West Indies",#mlpla000167
John Darnbrook,name,"like",
John Darnbrook,placeName,"Greenland",#mlpla000182
John Darnbrook,placeName,"Greenland",#mlpla000182
John Darnbrook,placeName,"West Indies",#mlpla000167
John Darnbrook,name,"Accordingly on his Recommendation the Captain took me as his Steward I went on Board, but all Things were very awkward, having never been on Board of a Ship before & I knew no more about my office than a Child, but I soon got to understand, that the chief mate was in that Office the Voyage before. So I made if my business to get acquaint- ed with him and he with a bottle or 2 of Rum for he Loves Liquor then told me every thing, what I should do & what belonged to my office. Thus I got into the Way pretty well. We sailed from the River the latter end of March, & we were not long out at Sea, before I was sick & confined so for 15 Days. I thought many Times, if I was on Shore, they should be Sai- lors who would for me, But when I got better, I came thro' pretty well, as I had no ship's duty to do. It was a very cold uncomfortable voyage for about 4 months we returned very unsuccessfull, having got no more than one fish; I got from the Ship as soon I could, weary enough of my first Voyage.",
John Darnbrook,name,"weary",
John Darnbrook,name,"A few weeks after by Accident I went to the East India House",
John Darnbrook,placeName,"East India House",#mlpla000184
John Darnbrook,name,"bout 2 months after our Ship's company was seized by turns with a violent Feaver. I also fell sick & it brought me very near my Dissolution. While we were so sick, we hung altogether by ourselves, It was one of the most shocking Times, I have had in all any Life, most of them died cursing & swearing, they all at one Time died, that were sick & left me alone. I prayed heartily to our Savr, that if He would spare me & bring me home again, I would be his & live for him, But when I got better, I soon forgot all his goodness & went on a wicked Course with the Rest of the Sailors, & I some times swore. But amidst all, I had many Con- victions, & I often could not sleep, but wept in my Hammock on account of the Course I had entered into. When we came to a Port there was generally nothing seen but Wickedness. I remember very well some times, that I was grieved in myself, has I could not be so bold in Wickedness, as the Rest of my company, & when I thought, that I would be so wicked as they, I generally had such Convictions, that I could not do like them. We had a good Voyage but with Regard to Externals we had it hard some times, & were about 6 Months without Bread, living on Rice.",
John Darnbrook,name,"shocking",
John Darnbrook,name,"heartily",
John Darnbrook,name,"wept",
John Darnbrook,name,"grieved",
John Darnbrook,placeName,"East Indies",#mlpla000185
John Darnbrook,name,"But after 2 years & 3 months we arrived at Spithead",
John Darnbrook,placeName,"Spithead",#mlpla000186
John Darnbrook,placeName,"Cheapside",#mlpla000357
John Darnbrook,name,"very agreeably",
John Darnbrook,name,"great confidence",
John Darnbrook,name,"very unsettled",
John Darnbrook,name,"desire",
John Darnbrook,name,"afraid",
John Darnbrook,name,"Apprehension",
John Darnbrook,name,"desired",
John Darnbrook,name,"good Wishes",
John Darnbrook,placeName,"East Indies",#mlpla000185
John Darnbrook,placeName,"India House",#mlpla000184
John Darnbrook,name,"desired",
John Darnbrook,name,"very friendly",
John Darnbrook,name,"gentle",
John Darnbrook,placeName,"East Indies",#mlpla000185
John Darnbrook,placeName,"India",#mlpla000187
John Darnbrook,name,"I had a very prosperous voyage from England to Madras in 4 Months",
John Darnbrook,placeName,"England",#mlpla000072
John Darnbrook,placeName,"Madras",#mlpla000358
John Darnbrook,placeName,"China",#mlpla000189
John Darnbrook,name,"After 18 months we arrived again at Plymouth",
John Darnbrook,placeName,"Plymouth",#mlpla000190
John Darnbrook,placeName,"London",#mlpla000054
John Darnbrook,name,"I paid a Visit to Yorkshire",
John Darnbrook,placeName,"Yorkshire",#mlpla000084
John Darnbrook,name,"I went on Sunday to Fulneck",
John Darnbrook,placeName,"Fulneck",#mlpla000003
John Darnbrook,name,"so laid hold of",
John Darnbrook,name,"gladly",
John Darnbrook,name,"In about 5 Weeks I returned to London",
John Darnbrook,placeName,"London",#mlpla000054
John Darnbrook,name,"Objections",
John Darnbrook,name,"suffered",
John Darnbrook,name,"hearty",
John Darnbrook,name,"friendly",
John Darnbrook,name,"pity",
John Darnbrook,name,"very agreeably",
John Darnbrook,placeName,"Fulneck",#mlpla000003
John Darnbrook,name,"very heavy",
John Darnbrook,name,"Pleasure",
John Darnbrook,name,"Ease",
John Darnbrook,name,"so terrified",
John Darnbrook,name,"Frights",
John Darnbrook,name,"Distress",
John Darnbrook,placeName,"Fetterlane Chappel",#mlpla000004
John Darnbrook,name,"great Hopes",
John Darnbrook,name,"Hope",
John Darnbrook,name,"Mercy",
John Darnbrook,name,"Love",
John Darnbrook,name,"I saw Jesus in his crucified form quite clear, who had redeemed me from all my Sins.",
John Darnbrook,name,"dear",
John Darnbrook,name,"loved",
John Darnbrook,name,"gladly",
John Darnbrook,name,"enjoyed",
John Darnbrook,name,"Enjoyment",
John Darnbrook,name,"Grace",
John Darnbrook,name,"longing",
John Darnbrook,name,"desire",
John Darnbrook,placeName,"Fetterlane",mlpla000004
John Darnbrook,placeName,"Bishopsgate Street",#mlpla000192
John Darnbrook,name,"desired",
John Darnbrook,placeName,"Fulneck",mlpla000003
John Darnbrook,name,"objection",
John Darnbrook,name,"so melted",
John Darnbrook,name,"wept",
John Darnbrook,name,"very thank- full",
John Darnbrook,name,"kind",
John Darnbrook,name,"Reception into the Congn",
John Darnbrook,name,"Blessing",
John Darnbrook,name,"very happy",
John Darnbrook,name,"Grace",
John Darnbrook,name,"I had many near Visits of our Savr, which made my Time very pleasant.",
John Darnbrook,name,"very pleasant",
John Darnbrook,name,"Provincial Synod",
John Darnbrook,placeName,"Fulneck",#mlpla000003
John Darnbrook,placeName,"Fulneck",#mlpla000003
John Darnbrook,name,"set out from London Febr the 17th 1764 & arrived at Fulneck the 22nd of the same month",
John Darnbrook,placeName,"London",#mlpla000054
John Darnbrook,name,"great Joy",
John Darnbrook,placeName,"Fulneck",mlpla000003
John Darnbrook,name,"wished",
John Darnbrook,name,"uneasy",
John Darnbrook,name,"holy Sacrament",
John Darnbrook,name,"real Grace",
John Darnbrook,name,"holy Sacrament",
John Darnbrook,name,"enjoyed",
John Darnbrook,name,"great Grace",
John Darnbrook,name,"holy Sa- crament",
John Darnbrook,name,"Sufterings",
John Darnbrook,name,"en- joyed",
John Darnbrook,name,"Blessing",
John Darnbrook,name,"very blessed",
John Darnbrook,name,"enjoyed",
John Darnbrook,name,"Cup of Covenant",
John Darnbrook,placeName,"East Indies",mlpla000185
John Darnbrook,name,"little Hopes",
John Darnbrook,name,"very weighty",
John Darnbrook,name,"pleased",
John Darnbrook,name,"was quite set upon going home",
John Darnbrook,name,"dr.",
John Darnbrook,name,"Mercy",
John Darnbrook,name,"so indifferent",
John Darnbrook,name,"greatest Pain",
John Darnbrook,name,"wept very much",
John Darnbrook,name,"comforted",
John Darnbrook,name,"cheared",
John Darnbrook,name,"complained",
John Darnbrook,name,"Blessings",
John Darnbrook,name,"sweet feeling",
John Darnbrook,name,"soon after his Soul departed",
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Martha Faucet,persName,"Martha Fawset",#mlper000241
Martha Faucet,persName,"Martha Fawset",#mlper000241
Martha Faucet,name,"Baptized",
Martha Faucet,placeName,"Fulneck",#mlpla000003
Martha Faucet,placeName,"Fulneck",#mlpla000003
Martha Faucet,name,"Congregation day",
Martha Faucet,persName,"Fulneck",#mlpla000003
Subject,Type,Value,Attribute
Richard Fenton,persName,"Richd Fenton",http://moravianlives.bucknell.edu/data/personography.html#mlper000556
Richard Fenton,name,"departed",
Richard Fenton,persName,"Richd Fenton",http://moravianlives.bucknell.edu/data/personography.html#mlper000556
Richard Fenton,name,"born  the 16th of May 1757 at Pudsey, in the Parish of Cal- verly",
Richard Fenton,placeName,"Pudsey, in the Parish of Cal- verly",#mlpla000110
Richard Fenton,name,"still",
Richard Fenton,name,"quiet",
Richard Fenton,name,"Satisfaction",
Richard Fenton,name,"enjoy",
Richard Fenton,name,"enjoyed",
Richard Fenton,name,"happy",
Richard Fenton,name,"waiting with Patience and Resig  - nation when it would please our Saviour to take him  into his eternal Joy & Security.",
Richard Fenton,name,"Patience",
Richard Fenton,name,"Resig  - nation",
Richard Fenton,name,"",
Richard Fenton,name,"",
Richard Fenton,name,"please",
Richard Fenton,name,"eternal Joy",
Richard Fenton,name,"resigned",
Richard Fenton,name,"Im- pression of our Saviour's love",
Richard Fenton,name,"Confidence",
Richard Fenton,name,"desired",
Richard Fenton,name,"refreshment",
Richard Fenton,name," very Sorry",
Richard Fenton,name,"pleasure",
Richard Fenton,name,"he had such a gracious visit of our Savr",
Richard Fenton,name,"gracious",
Richard Fenton,name,"quite satisfied",
Richard Fenton,name,"forgiven",
Richard Fenton,name,"gave myself quite anew",
Richard Fenton,name,"desired",
Richard Fenton,name,"happy",
Richard Fenton,name,"happy",
Richard Fenton,name,"thanked",
Richard Fenton,name,"love & favours",
Richard Fenton,name,"his Soul took its Flight",
Richard Fenton,name,"so happy",
Subject,Type,Value,Attribute
Sarah Fletcher,name,"I was born July 2nd 1820 at Mapperley, a small village in Derbyshire",
Sarah Fletcher,placeName,"Mapperley, a small village in Derbyshire",#mlpla000129
Sarah Fletcher,name,"loving and affectionate",
Sarah Fletcher,name,"sweet to my memory",
Sarah Fletcher,placeName,"Srs House at Ockbrook",#mlpla000268
Sarah Fletcher,name,"exceedingly happy and comfortable",
Sarah Fletcher,name,"cheerful",
Sarah Fletcher,name,"Adult baptism",
Sarah Fletcher,name,"sacrament",
Sarah Fletcher,name,"enjoyed",
Sarah Fletcher,name,"fully impressed",
Sarah Fletcher,name,"blessing",
Sarah Fletcher,name,"earnestness",
Sarah Fletcher,name,"graciously",
Sarah Fletcher,name,"pleased",
Sarah Fletcher,name,"in earnest",
Sarah Fletcher,name,"exclaim",
Sarah Fletcher,placeName,"Fulneck",#mlpla000003
Sarah Fletcher,name,"very pleasant",
